id,date,date_built,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view
4ff7c55b-cf01-4ab7-b223-89e2cccc252f,2020-11-26,2012,402091,2,3,2238,10582,2,0,42
fce2559f-02ad-4067-8f3d-846b82fdfc33,2020-03-24,2011,287449,2,3,2494,10213,2,0,42
597f03df-cc0a-414e-973e-74e06f5784cb,2021-03-30,2011,259092,4,3,2489,14513,2,0,25
4c541861-b1f5-4d90-9c2c-e6dd7c6be657,2022-05-25,2012,220474,2,2,1876,9715,2,0,50
2835a255-0028-456e-b456-42ea30e2037b,2020-12-31,2012,198453,2,2,2022,10124,1,0,35
5fa4c343-2a60-4885-ba86-bd5106aad7d7,2020-11-22,2015,441419,2,2,2277,10761,2,0,41
401dddc5-9e10-402b-80e6-ad7794547f0f,2021-11-21,2013,353924,3,3,2189,14713,1,0,9
c16083c2-b34e-416d-ab81-11a8eb6350ba,2020-04-07,2017,369186,3,3,1823,14217,1,0,5
ee783568-120e-454d-b986-e3d9c2615644,2021-02-12,2017,235278,2,2,1715,10721,1,0,36
30888db1-39c8-4e9e-8bf2-daea06dc60b7,2021-02-18,2014,189024,2,3,1503,9980,1,0,15
56e5464e-6b47-4dbe-ad9f-cd2e6d5e8f21,2021-08-28,2016,175110,3,3,2140,11791,2,0,2
d3881141-ba7b-48f0-82bd-fa1fd7b48ca4,2019-04-07,2015,230444,3,2,2383,8436,1,0,50
1d9505ce-8cc4-46f2-b652-1fa4d04653bc,2019-12-04,2016,398620,4,2,2401,12377,1,0,40
00f634b6-d92a-4a18-9dab-1b04b292d2ae,2019-04-06,2010,245178,2,3,1916,13734,1,0,15
9e11a693-43e8-4456-9e66-a3a185d6dd72,2019-08-07,2014,221869,3,2,1535,13300,2,0,10
6c61b075-568f-4bf2-94c8-62a708ccd9b4,2019-01-17,2014,131222,4,3,1753,8229,1,0,3
a54d9149-bad9-4056-b7bd-86bf28442bff,2019-01-30,2016,304409,2,2,1716,14467,2,0,2
12be28d1-0c4c-4191-a399-3328b6f361b5,2019-11-09,2011,1355988,7,4,5602,14666,1,0,90
2ce35eca-4700-4718-94dc-3b2a7fab19ae,2019-08-20,2013,159632,3,2,2351,9519,1,0,26
ef9fe8e3-bbfb-4d4a-aafb-f61593f029bb,2019-09-28,2013,189141,4,3,2195,11982,1,0,36
e9764e87-3f72-469b-9f9d-e54aeef02bc3,2020-08-06,2016,360033,2,3,1532,13255,2,0,38
e1ff7435-c83b-402a-9550-677d5b8c295d,2019-10-08,2017,196410,3,3,2431,8814,1,0,35
d49ebaba-3cac-4288-a430-604177406132,2022-01-06,2017,283048,2,2,1718,9668,1,0,16
dc1eee05-0864-4064-94fb-495031db0f04,2020-04-11,2012,164006,2,2,1849,13388,1,0,3
af59ce26-bac3-4fbc-9e0b-7d7aa3c856a8,2021-12-09,2012,266059,2,3,1681,11907,1,0,24
81f2f6e7-1a7f-49ad-898e-dcb474134fa9,2021-08-21,2011,351108,2,2,2387,11268,1,0,39
6f89f7a5-41e2-4415-8604-a51ceb2f7d7c,2020-10-14,2017,269400,4,3,1962,12762,1,0,12
a9a60199-dc25-4c65-8ade-0a3e4a192cdb,2019-01-20,2012,353990,4,2,2120,8992,1,0,48
3c6d8695-d943-4a93-9059-653572331dad,2019-09-04,2014,122137,2,3,2334,14578,1,0,5
c1d8b4ef-2439-4ba5-807a-267f4fe49963,2022-01-13,2015,351797,3,2,1843,14443,2,0,2
596e924c-c275-4bf9-bca5-965614cb9e9e,2021-07-13,2010,814392,3,5,4275,14958,1,1,70
a57feb2a-b658-4e77-ae8e-5388123ac6e0,2021-10-21,2014,387157,4,3,2127,14254,1,0,33
e16e5385-f9d8-4699-8a43-a3b6ed3ef4f8,2022-02-07,2012,226661,3,3,2062,8494,2,0,26
f5a375ba-0d5c-40b1-aecb-dab5d67eb066,2020-01-16,2017,336852,4,2,2183,12007,2,0,12
d251a1be-e3ac-4a66-bbac-780b05d252c6,2019-04-04,2014,294455,2,2,2470,14982,1,0,37
7c512895-ded3-4387-8b79-5e9a68fb79bf,2019-01-15,2015,258940,3,3,1633,8945,2,0,37
b598571b-2f14-405c-ba5d-7bb3332f3749,2021-06-09,2017,157249,2,3,2408,8453,1,0,5
80e3323d-32f1-48fe-9f1c-c1fe5ac6f8cc,2020-07-03,2012,390804,3,3,2288,8512,1,0,1
e86dcab9-e591-47c0-b56d-da9570d7b699,2022-06-11,2015,183394,3,2,1938,8660,2,0,38
1fdaa45a-56b6-472c-8c63-3f222a05f621,2021-03-21,2013,182800,2,2,1616,14505,2,0,47
94eef7a3-4bca-4ad3-b295-2c673d3b5fe7,2021-06-13,2012,448681,2,2,1636,13068,2,0,0
31177cc9-d7a6-4599-8369-5d25bde10ad7,2020-03-02,2013,326156,2,3,2170,12203,1,0,28
c0c1cb9f-8b62-48f7-9ec0-f31a6c287d5d,2019-04-07,2011,412447,4,2,1724,8129,1,0,45
ae606926-8aa4-415f-b5fd-4264a127e5c3,2021-04-06,2015,131914,3,2,2208,13896,2,0,12
de516361-fb7e-48b5-932b-f8bc43ff3c47,2019-10-25,2013,389422,2,2,2096,12037,1,0,43
916819ea-bad9-46a2-9c3f-5811df37f5b4,2022-04-07,2013,234621,3,2,2411,10945,2,0,20
d7edad98-cf96-461f-8ddb-2508936477d8,2021-04-27,2010,268597,3,2,2064,13764,1,0,35
549adbb0-da75-4a66-8374-43200bfc5c72,2021-04-19,2014,340436,3,2,1710,11203,1,0,23
778d0e73-5e27-4907-ade4-c015eadf023f,2019-06-16,2015,381029,3,3,1794,9520,2,0,35
12fd6e39-074b-4053-a13b-136b073bc8c7,2019-04-24,2013,448859,4,3,2349,9520,2,0,5
616171ed-706f-4ff2-b817-5fd5df8ed25c,2021-10-01,2011,446905,3,2,2257,9529,1,0,19
2ac5fdc9-1a6b-487e-9caa-b70332b6c22c,2021-06-05,2011,241033,2,3,1644,14669,1,0,19
41ca76ad-f4ad-4a63-a164-360543b539d5,2019-07-28,2014,294870,3,3,1813,9839,1,0,6
d5d46135-d459-4658-80c4-6953714251f3,2022-04-29,2014,143422,2,3,1651,8626,2,0,49
ab681a72-518f-4e7a-a861-9b9cb025302a,2019-09-22,2010,374257,2,2,2166,10518,1,0,25
714c33ca-0643-454f-9c51-932577fa7f8e,2019-06-20,2011,279400,4,3,2140,13381,1,0,20
32484859-feff-4fff-a2eb-4c2ebb00cc5e,2019-07-02,2012,217853,2,3,1996,9024,2,0,24
ee849f18-80e9-438f-ba59-a7a27111318a,2020-06-12,2010,261679,2,2,2431,12395,1,0,14
c7a16b99-3dc6-43b0-a222-1980b8201c68,2019-01-02,2013,235814,4,2,2076,12340,1,0,49
adbae036-8d29-48c5-8dd2-975d976aa8c1,2019-08-19,2012,135689,4,2,2419,14759,2,0,20
c4a54e73-3676-4087-8a3c-9e7d9b133364,2021-11-16,2015,240493,3,3,1693,12338,2,0,30
ec6f44de-f0d5-4326-955b-72f31d7d11b1,2019-05-10,2010,256683,4,3,2244,12087,1,0,42
b73d73ce-cc90-4442-97ab-82756242a4ea,2021-10-23,2015,363291,2,2,1584,9834,2,0,29
d3d905d6-b3c7-4c97-9e8a-f40455b9e6b9,2020-12-05,2015,978278,3,4,5403,8840,2,1,58
2cde7bdf-d711-4759-827f-80283196189a,2021-12-24,2016,265780,4,3,2055,13687,2,0,43
0b236cb9-2b5e-447a-be66-88d9e9c912a4,2019-06-13,2015,374338,3,2,1774,12653,1,0,49
89d17df9-4461-47ab-af90-06ab2eaadf68,2020-12-17,2016,366212,3,3,2001,13571,2,0,18
178a8d68-fb3d-4df4-9b08-4059b118dd82,2019-06-25,2016,350880,2,2,2209,14890,2,0,7
e7727be5-6ecb-4854-8452-fbb3e658c1c8,2021-05-25,2012,192865,2,3,1521,14144,1,0,40
6da5aea6-3c77-42ed-9a64-bfc7918f5cad,2019-10-18,2015,149362,3,2,1955,14929,2,0,17
a348a1cc-ed80-4f36-af88-1e9ccaf943b3,2021-03-14,2015,254325,2,3,1934,12316,2,0,35
378fc1ed-cfe9-4046-930d-bf304f5a8b57,2019-11-30,2016,314475,3,3,1602,9925,1,0,38
81064002-9ae8-4644-9ef6-e72938d9aa6e,2022-03-31,2015,288175,2,3,2032,8622,2,0,47
490588e7-d699-4dbb-98e8-86e73be2b488,2019-08-25,2010,183401,2,3,1517,14449,1,0,32
53ae84a5-1b80-4736-a225-52e47f591915,2019-10-29,2014,264834,3,3,2049,8974,2,0,15
c5519a37-5342-4dd6-87aa-5ca3456e7da5,2020-08-31,2012,315289,2,3,1726,11926,1,0,36
53f4e105-97b5-4a95-894c-4264f08d65d6,2020-01-04,2011,390643,2,3,1852,13041,2,0,48
098d4fd4-3019-4411-be62-d934e4c22bc0,2019-06-08,2014,194572,4,2,2451,14809,1,0,34
16275205-17dc-4142-9a70-a8f116d73e52,2020-12-30,2015,288987,2,3,1619,13925,2,0,18
c30b42fd-ca73-40b2-9af3-bd272347a635,2021-10-11,2016,231750,2,3,1953,13732,1,0,33
98566c18-af30-460d-b560-2da43ebd78ae,2021-05-27,2010,148152,4,2,2280,13521,2,0,17
4aa1d1f8-ab0b-42f3-abb1-4264fb693ec5,2022-01-28,2015,318308,4,2,1865,11087,2,0,42
fe485cf2-f4ee-4fa0-b184-19a9ab5e1e59,2020-11-24,2017,439689,4,2,1523,13028,2,0,2
46fc28e8-e791-4e86-8a85-ccde0be11f92,2019-01-22,2012,152365,3,2,1860,14619,2,0,16
2319075d-97f5-4e70-8cbc-a6f98023762b,2020-06-05,2012,1415916,7,6,5721,9351,3,1,84
a6fbfe03-5484-4f72-a2ff-f6ba540ddba1,2020-04-02,2012,286494,4,3,2304,10547,2,0,16
7ccee12f-2dfa-41f5-a4f2-63cc4b10c4d2,2020-08-08,2017,436598,4,2,2406,12057,2,0,38
491b5509-9ece-49b6-bac2-1c12901665cf,2019-01-25,2016,369342,2,3,1687,9482,2,0,9
fc8d5b52-caba-430c-8ca7-518d7f73e179,2020-03-30,2011,373898,4,2,1768,14875,2,0,10
50f8acc0-3178-46b3-ac0b-ac41507570a6,2021-06-10,2017,354822,2,2,2365,13237,2,0,28
856fd32c-e645-4472-8246-f4bf0d65e563,2022-02-10,2013,286134,2,3,2227,8983,1,0,7
d0be418e-6c10-43b5-9b69-38399a7265ca,2021-12-20,2012,280286,3,2,2349,12788,1,0,39
82505dd0-47b9-4a8e-93a5-6a85bb99587f,2020-01-20,2012,175373,2,3,2136,13741,2,0,9
524b5f27-5851-4ac8-8b8c-3a541eeab34c,2019-04-09,2016,170834,4,3,1900,12177,2,0,31
d15f6a57-083d-4d7b-959f-63971a9e91c2,2022-05-02,2015,411868,3,2,2078,11139,1,0,31
373e8d9f-daf3-4b0c-a2ef-b448100ed070,2019-12-13,2013,198554,3,2,2141,14058,2,0,27
9e3c4112-4d19-46e2-a831-6705bc649614,2022-04-25,2011,647303,3,3,3718,12661,1,0,88
2939093b-b34a-4dd2-ab22-26d863880f9e,2021-03-25,2015,272512,4,2,2491,9975,2,0,4
356e0ad7-ad8b-44d2-91a3-e18b4d6ee89c,2021-08-02,2015,133805,2,2,2302,12936,2,0,10
c75fe4fa-9051-471f-afbf-91f7c07c2541,2019-12-02,2015,158079,3,2,1582,14318,2,0,33
b3377f25-7019-4ead-9fb8-aca355ee0446,2022-05-20,2013,138905,4,2,2398,9701,2,0,28
58481d51-a374-424d-b655-2c5606f808b6,2020-01-26,2011,366303,3,3,2015,14145,2,0,44
91447746-80d5-44af-b57d-6486daa34ee6,2021-09-10,2016,207393,2,2,1540,10563,2,0,43
127e092e-df96-4260-a536-1622261ce34b,2021-10-12,2014,361666,3,2,2359,13836,1,0,7
02d6e206-deb1-4efc-bcbc-adaa4ef4ccfa,2021-06-14,2013,230737,3,2,1561,9706,1,0,48
1a670420-d7de-4114-bd92-bc979f9521ba,2020-09-03,2011,124185,2,3,2082,12168,1,0,36
3a6c271d-f058-4390-9e32-11a3afe74f41,2020-07-09,2016,258419,4,3,2197,12750,1,0,49
0d58f640-0f49-4861-b8a0-7f6c1fb92265,2020-11-22,2015,325158,4,3,2091,10674,1,0,2
d73b0671-d642-4df2-93ab-3c2437e06da9,2021-02-22,2011,165993,2,3,2461,10611,1,0,49
e9c50602-b1e4-4237-a09d-e2b4a63fb2f3,2020-02-23,2013,254322,4,3,1728,12538,1,0,26
b3ea68b1-ef4e-4646-ac55-dc9ca035e7b5,2019-07-21,2013,400689,3,3,2437,8883,1,0,29
e13decb6-fa7e-42b5-95af-8571f84fc15a,2019-01-28,2011,209753,4,2,2134,13303,1,0,47
2d193441-32b3-4f42-900c-873899dcfc1c,2020-08-17,2011,332373,2,3,2450,12932,1,0,47
85c37e47-737b-4238-a7e6-e6d4728e6d08,2020-07-24,2017,356865,2,2,1762,8784,2,0,2
d36c6e98-1af8-4a56-a01b-9552a53771f2,2019-10-09,2012,247791,3,2,2080,10978,2,0,1
89b8c54b-a1eb-4387-83f0-7fa2a3e38d8d,2019-03-23,2014,301983,3,2,2375,11157,1,0,16
439c2565-e19a-459b-a32d-71d6568a6cea,2019-03-05,2017,393047,2,3,2084,9507,2,0,43
966d6bfc-fe74-418b-9536-a087756b752e,2019-07-15,2010,428384,4,2,1576,14361,1,0,14
814b9886-73c6-4143-b0c9-d313f1a78379,2019-09-07,2012,222455,3,3,1986,14510,2,0,21
9135e69a-c3af-42b7-b54e-61c8c044b596,2021-07-23,2012,429861,4,3,2330,14417,1,0,31
c9d45ed1-b16d-4f1c-9c7d-72be57beeb56,2019-12-19,2013,344760,3,2,2359,8353,2,0,14
b75423d3-20bf-4247-8640-f415eed1acd7,2019-12-03,2013,252435,3,3,2337,11749,2,0,38
913efc7a-728f-429e-906c-ef75cf6a369a,2021-10-26,2012,171682,4,3,1741,11549,1,0,9
8171f716-f45a-44e5-9d38-0a1e9fba9854,2021-05-23,2010,195233,3,2,2145,8160,2,0,34
ccc5cb9a-5836-4981-94ff-95617219fad9,2019-03-25,2017,189410,3,2,1848,13047,2,0,40
f20d0598-5d72-4cad-a0b4-5830d11822db,2020-05-14,2012,256636,4,2,2388,11888,1,0,28
5b3a0c74-fb5d-4553-84eb-78e8c13189ff,2019-06-18,2016,335530,2,2,1863,9790,1,0,21
0f451634-ce9e-4a39-823e-56c6ff6ad673,2021-12-26,2013,215703,2,3,1838,8933,1,0,26
97749d92-85c1-499b-bd67-7a4bdf88a7e8,2019-10-25,2017,139903,4,3,2255,13599,1,0,26
597aceb9-4c1f-4a1a-a7b5-203bdf9a34d2,2020-09-29,2013,676185,3,3,3398,14692,3,0,98
befe4392-9420-41e2-805d-1e71357bbfc3,2020-07-12,2015,397896,2,2,1648,14799,1,0,22
38beea7b-8a85-4066-a1f1-2a144fc73f9a,2019-02-21,2012,251424,3,3,2213,11576,1,0,6
f62b8a0d-e831-4b36-a504-236c03110e76,2020-07-01,2014,366196,3,3,2011,14618,2,0,31
a53a8af3-459f-405b-921f-ec4bcca87ad8,2021-10-07,2010,174325,4,3,2166,13979,1,0,29
ee2faa4f-9501-4c34-bd6e-e38a1236138d,2020-12-17,2010,338686,3,3,2002,12227,1,0,37
b3836d57-18eb-4e0e-babf-2d01a83cfe61,2019-08-25,2010,180510,2,2,2373,12315,1,0,6
d33c6e3b-c9e0-469f-97dd-43be965c58f7,2022-01-14,2017,421570,2,3,2488,12221,1,0,12
1ec9001b-d6f7-453d-8d15-35f43a13539b,2021-12-30,2010,409381,3,2,2088,9813,2,0,31
5117fd6d-288f-4887-8a9a-16786fd77bc7,2020-03-06,2015,372867,4,2,2208,14848,1,0,28
a7a86f0e-e3b6-40bd-8bf1-28a08af9f828,2019-04-01,2016,293851,3,2,2490,9253,1,0,34
9272c4c2-2dbb-4cb5-a5ef-830e71eb54f8,2019-11-25,2012,449709,2,3,2084,14264,2,0,27
7196927f-14ec-4d27-b157-55659cd0d755,2019-09-30,2012,127351,4,3,2364,14272,2,0,50
91246527-5aab-43a6-bd7c-7bbd136c5194,2020-06-14,2010,181137,3,3,2325,9082,2,0,45
62d14775-5b0d-4312-a4cc-59b2be4e3eb0,2020-11-10,2013,332848,2,3,1661,14965,1,0,44
709ec35a-75ab-4269-a553-fd618c82262b,2021-08-21,2010,249212,2,2,1758,14115,1,0,8
4bc7f544-eb28-499f-a0f5-25514aef7363,2020-09-16,2013,156872,4,3,2262,12857,1,0,41
910f651f-5644-49e8-ba3a-5f7ddb69a1d9,2021-04-02,2016,306020,4,2,1929,8828,1,0,13
bf426d85-f114-4955-be75-5db420ecdc4a,2021-04-24,2012,313415,4,3,2468,14040,2,0,13
c07ce443-cbbf-4ef0-a0e3-36e96ea0c7df,2021-01-20,2012,376315,4,2,1951,9923,1,0,30
a09b553f-36e1-4fea-a64a-3d25a63ff5dc,2020-10-04,2012,431956,3,2,1666,9480,1,0,44
58162396-bc24-4180-ac73-5818f522512a,2019-10-12,2016,167523,2,3,2258,8218,1,0,49
248070d4-4bb1-45b3-aedf-e68746f6949a,2019-02-23,2011,1318585,7,4,5511,12399,3,1,94
0ed17e7f-bc3d-410c-acc2-d07fd449feae,2021-12-19,2011,138143,4,3,1558,9723,1,0,33
72c115ee-31de-4274-a071-b8754fb00e44,2019-11-30,2010,368162,3,3,1575,13754,1,0,13
4d1d88b6-e409-494a-ba3b-9a5d2aeb71e0,2019-08-06,2016,167377,3,2,2408,11984,2,0,34
7deadfb6-6e5a-4eab-b464-331b46282df0,2019-07-15,2013,164987,4,3,1532,12508,1,0,9
d56d75ae-0e69-48fd-8ff9-3f570ed3e9c1,2022-03-22,2012,190473,4,2,1536,11298,1,0,23
d3c4af03-819f-465e-9f56-518f8c1d9b5a,2020-05-10,2010,323022,2,3,1947,14987,1,0,6
fa0ef176-ec68-45c3-b159-f93e15d6ddf3,2020-01-25,2017,324044,2,2,2101,9129,1,0,1
13ba58d1-b7c3-4ac4-8c38-ad5e9adf51ad,2021-10-15,2017,303113,2,3,1514,14890,2,0,21
83daee04-0d5e-479b-9dc5-4b3118aeee03,2021-03-20,2015,341470,4,2,1636,10749,1,0,27
0783688e-cbf4-4042-948d-f1ca4f0261f8,2022-01-24,2015,236050,2,2,2457,8180,1,0,20
51bfc13c-a241-4bdb-945e-b2527ef2a5d0,2021-09-21,2017,608215,5,3,4781,13094,1,1,50
48a9542c-8743-4218-b413-f0831b817e1b,2019-04-22,2016,434275,2,2,2241,12652,1,0,36
fa4e9d02-01b3-4261-80fa-08aad3910407,2021-07-25,2011,239694,4,3,2459,13081,2,0,41
c3e01568-ebfa-4375-a907-4d9f2a517011,2020-06-29,2015,182137,2,3,2170,8987,1,0,28
2e0cf759-c6a5-4e3a-b115-77e1c5cc49fe,2020-06-14,2010,413678,4,2,1993,9903,1,0,49
aaa8534f-9e59-43b7-acad-687a89647403,2021-06-17,2011,311912,2,2,1741,14258,1,0,1
31e4f1fe-f49a-4b6c-b15a-eaa1a09227ac,2021-03-15,2014,406090,3,2,1722,8480,1,0,17
262e9933-93fb-45a0-97fe-4c19d1d93d27,2019-03-09,2010,122485,2,2,1803,12101,2,0,38
012c5ff9-fad9-4aa1-bc56-e97049b3b501,2020-01-31,2010,177217,3,3,2055,11692,2,0,3
9e44cc58-ae3e-4e65-b091-34816247bc96,2020-10-05,2011,370864,3,2,1581,14839,1,0,25
40bcd344-02d9-415d-b7b6-0322dd78810f,2019-07-20,2013,439589,2,2,1849,9159,2,0,17
a4535a01-8901-4a04-840a-a50745296b6e,2021-04-19,2011,408717,4,2,1698,12754,1,0,16
3763b3a4-339c-4fa6-b717-80e94e5136bc,2020-12-20,2010,173103,2,2,2307,9089,2,0,28
0b2f2b1d-e639-452a-b270-bddddb2af60d,2021-12-23,2012,154781,2,3,2083,9551,1,0,3
f9290fe1-aab8-4b25-8ec4-d1220ee844a0,2021-02-07,2015,323898,4,3,1823,9514,2,0,44
c6b3d1df-c5ae-40e6-b00f-b748e30b94f2,2022-02-18,2014,171186,4,2,2144,11016,1,0,25
643d0ffd-5b74-4358-9af3-9eb0c427a57e,2022-02-01,2014,395471,2,3,2177,14741,1,0,27
d173db3e-60bc-4d6b-9764-784b7c7d8fa3,2019-08-24,2010,411554,2,2,1535,10889,2,0,19
439061df-7d20-4c48-a562-e3980b285a8a,2019-01-28,2011,224265,4,2,2388,14513,1,0,7
d9874fa6-2c28-4670-b604-6de7bf4d645a,2022-03-16,2012,191596,3,3,1844,11752,1,0,25
4dc50272-b8c2-494d-bb71-bab21187c8d5,2021-05-07,2016,158936,2,3,1759,14779,1,0,9
b4ed81ce-db95-4c4d-a683-7cfa0b470a72,2019-08-14,2017,294914,2,2,2413,8402,1,0,15
738a9eb3-3769-4bbf-a076-7b42428efa29,2020-08-04,2013,315025,2,2,2157,13587,1,0,33
2f297658-ebef-4402-a183-40b15edfbb1b,2019-09-22,2015,244581,3,3,1787,14852,1,0,48
37d98a9b-7954-480d-b597-1e7af7443fac,2021-10-13,2013,323984,2,3,2500,13711,2,0,10
8c0f7c55-087d-4b7b-a4ae-75f3eb3fa510,2020-05-19,2012,403284,3,2,2208,9907,1,0,48
711c84c2-3075-4622-9de9-d5dbd17fb633,2020-06-09,2011,254508,3,3,1906,14984,1,0,46
2fdf2628-4763-488d-b285-847bf613eb32,2019-05-16,2014,275022,4,2,2077,9056,2,0,3
46301778-69c7-4363-a3ab-1bedbba48a8d,2019-12-06,2011,286617,4,3,2075,14837,1,0,35
ee47f8f5-a653-4dad-8008-d19b61171fed,2022-05-24,2013,447699,3,3,2078,9522,2,0,3
3a5e0707-f779-4212-be2e-eee8dfabef20,2019-01-01,2012,155043,3,2,2371,9294,2,0,48
79e5c1fe-7852-4b69-9a44-f25d6e6580c7,2022-05-03,2015,423908,2,2,1657,14803,1,0,46
6ce8396f-fac2-4b79-972b-2483e6dcfaeb,2020-07-22,2011,153888,2,3,2190,12082,1,0,15
39970644-8585-484c-be40-103058f11001,2021-10-12,2016,942770,3,4,4209,14232,3,0,72
e4297e41-740d-4a79-8022-60386b98070c,2020-07-31,2017,376061,3,3,1920,14582,1,0,10
9cd0133a-d999-4d66-ac30-72873a8643f9,2020-01-30,2013,287844,3,3,2049,8685,1,0,50
1ebe2af5-a138-42ec-bce0-8a89dd4f8631,2019-07-19,2015,228144,3,3,1782,10483,2,0,17
d1a52b55-5418-4607-a0a6-728313a940c9,2019-08-07,2017,142313,2,3,2330,14348,2,0,24
d3bd8846-9e81-496f-ae3c-45840753c262,2021-12-20,2013,290060,3,3,2500,8604,2,0,7
9c5dcba6-f5e8-48c0-9c3d-f1b5dfae0c33,2019-07-21,2013,434514,4,2,1872,11613,1,0,11
67eda30c-939c-4216-80ad-61ef1b559d32,2019-04-12,2010,146954,4,2,2425,9815,2,0,37
db0305fd-d727-4b65-87ac-f11b35cd7a1e,2021-02-24,2010,413536,2,3,1628,12329,2,0,1
311995ae-205f-43e6-8407-ec87086fc4e3,2020-09-20,2017,436608,2,2,1504,13648,2,0,5
07cc5751-8421-499d-9f21-93a81891c3eb,2020-05-10,2014,252381,2,2,1681,11066,1,0,36
cf0a593e-c082-4d93-bb3f-aac50b2db6ce,2021-09-16,2011,435264,2,3,1800,11346,1,0,36
7cc5be44-5162-4688-807d-6d3094e9e5bf,2020-01-01,2016,251746,3,3,1911,8525,2,0,23
8d877795-08d9-4ac4-a0c8-2affabc2b8bf,2021-11-16,2014,251119,3,2,2365,8390,2,0,7
2c057f9c-395d-49cf-a7a8-9a2234060030,2021-06-03,2017,389925,2,2,1529,10826,1,0,0
65eafd72-4202-46fb-8d9e-db0c7b3cce0f,2021-10-28,2010,166483,3,2,1835,8941,2,0,28
1251f52c-213d-4ebd-b016-fc1a22daddec,2019-12-17,2013,442375,4,3,2229,14348,1,0,49
32b3e18f-9a3b-4679-8af5-086982e5259f,2020-03-30,2011,266021,2,2,2104,10771,2,0,15
3dc45b1a-66e2-4ed7-9549-72aaab73d8c3,2021-01-30,2011,196522,4,3,1820,9993,1,0,24
b0f84a4b-8467-4263-8f00-105296b4f5ef,2020-07-20,2011,233238,2,3,2355,10364,1,0,10
e447a0a9-1f2c-4bc8-96d0-8c07a22ba81d,2020-07-26,2010,151393,3,2,1988,9228,2,0,11
c89834f4-8736-43c4-aaa2-e8ee60b52d22,2020-11-27,2015,265147,2,3,1624,11194,2,0,48
eb2dde49-e893-4921-8660-c4855c84289f,2019-05-12,2016,176031,4,3,1922,9428,2,0,19
0d80e136-f4ec-4651-9a34-09e2a10ed5d4,2021-06-16,2013,1344386,6,5,5653,11591,2,1,100
a8809f38-35ad-49fb-9cd5-71cf9b33f4ac,2020-05-20,2015,178711,2,3,2023,11700,2,0,31
b9fc7f15-f4ab-4a53-93be-e6f406f11db9,2021-10-21,2012,191534,4,3,1980,13545,2,0,24
fb806eb3-e1ad-4d81-8b83-f944a3254dca,2021-01-17,2013,252876,2,2,1841,12621,1,0,30
05ef0ce6-d2e6-41eb-94c4-35954e9ade14,2021-02-14,2012,120508,2,2,1570,11415,1,0,47
ce59ec2d-3cc7-4758-9088-b49bf24d8eb5,2021-12-23,2017,243329,4,2,1580,11004,1,0,45
3f1d221f-8c66-4d5c-b2dc-65850c64b278,2022-02-20,2013,288514,4,2,1610,12558,2,0,15
8f832fa9-4f03-49bc-985d-3390074b298f,2021-08-11,2012,381642,3,2,2241,10501,2,0,10
68eec126-b6ae-407f-bac2-d0c3750f98e4,2019-05-12,2015,283612,4,3,1520,10985,1,0,23
675d97be-f93a-4e65-aa02-2a5b4ebbc027,2020-06-25,2017,216630,4,3,2160,11177,1,0,23
0382ea00-18c5-4856-99be-1881b42b6515,2019-09-27,2017,813714,3,5,4461,13256,3,1,86
f35e13cb-63cd-4012-abc9-6f891d0366d5,2021-02-15,2015,226970,3,3,1976,13396,2,0,13
a3e2fddf-2cc5-4b54-9e53-eaba662cd929,2019-02-28,2013,433693,4,2,1833,13286,2,0,31
37ee531f-0e0a-469f-a490-ae0cc4e87fda,2020-06-23,2013,120933,3,2,1840,13531,1,0,49
c22bf463-de00-4bf7-b340-581b7128f289,2020-05-23,2017,319416,3,3,2216,11323,1,0,45
ee0e9f7b-af76-4d4e-973c-8af03f4623bd,2022-01-01,2016,179250,4,3,2287,12521,2,0,29
1465a368-3d16-44c8-b19b-cad5c71525f4,2021-06-15,2013,128836,2,2,1899,9229,2,0,33
c2597756-41df-4015-8adc-7f628c03a234,2022-03-16,2017,203274,2,3,2462,9900,1,0,12
faed52e4-0783-441b-bc4f-7da293233edc,2021-10-11,2011,203607,3,2,2118,11095,1,0,25
349e6aa9-48c4-4f1e-ad2c-9e7ecacc0ee5,2020-06-07,2010,323200,2,3,2255,9751,1,0,10
ef94ec72-a94a-4666-9af8-7e53ea02bef4,2020-05-28,2012,242482,2,3,2042,13759,1,0,39
6e51e608-021e-473b-9d25-301d7c894aca,2019-07-27,2012,291953,4,2,2361,10151,2,0,15
d92ed973-c01e-4d96-afb1-831a29bb7ec4,2020-11-05,2010,163965,3,2,1615,14913,1,0,36
1ba3b0ca-db9f-47ad-8500-49e39480b964,2021-08-04,2016,307993,2,3,1604,12949,1,0,50
6ae0a427-e27e-491f-8c60-06aa6a6d6b11,2020-08-14,2017,152406,2,3,1987,11106,2,0,35
e813da2b-8502-440d-8bf8-2fba24128305,2019-08-20,2017,259452,2,2,2478,12767,2,0,50
23f29270-8659-4792-9f50-2196c5c03ac4,2022-01-03,2012,258108,3,3,1854,9401,2,0,9
4cd5c93e-baa1-4934-9a2d-c22bdae3c47b,2021-09-03,2011,424863,2,2,1988,13542,2,0,0
8c8e797e-b117-4426-9921-a34ee33abdc2,2021-12-06,2015,424554,3,3,2289,10974,2,0,39
d4c74586-45e5-40ce-b29f-fb114310a953,2019-08-02,2012,346334,3,3,2241,10745,2,0,6
